trace_id,row_index,item_id,agent_id,parent_id,event_type,timestamp,content_length_chars,token_count,steps_since_last_seen,seconds_since_last_seen,measured_latency_seconds,dag_completion_fraction,agent_depth,fan_out,is_dependency_of_sink,will_be_reused,event_type_model_call,event_type_tool_call,event_type_final_answer
run_frames_28,84,371a37a5a1,subagent_calculate_difference_in_length,planner,model_call,2026-08-13T07:50:38.542367+00:00,2250,512,-1,-1.0,14.813899,0.6,1,1,False,0,1,0,0
run_frames_28,85,ec45f354cd,subagent_calculate_difference_in_length,planner,final_answer,2026-08-13T07:50:38.543330+00:00,983,190,-1,-1.0,,0.6,1,1,False,0,0,0,1
run_frames_28,86,fe23f1725b,synthesizer,planner,model_call,2026-08-13T07:50:44.920792+00:00,1181,234,-1,-1.0,,0.8,1,0,False,0,1,0,0
run_frames_28,87,6f1d13ad76,synthesizer,planner,final_answer,2026-08-13T07:50:44.921381+00:00,291,60,-1,-1.0,,0.8,1,0,False,0,0,0,1
run_frames_29,0,aef71b32a5,subagent_search_birth_year_john_wall,planner,model_call,2026-08-13T07:51:00.819722+00:00,78,21,-1,-1.0,,0.0,1,1,False,1,1,0,0
run_frames_29,1,a58ff63174,subagent_search_birth_year_john_wall,planner,tool_call,2026-08-13T07:51:00.820189+00:00,48,11,-1,-1.0,,0.0,1,1,False,0,0,1,0
run_frames_29,2,aef71b32a5,subagent_search_birth_year_john_wall,planner,model_call,2026-08-13T07:51:05.916725+00:00,1790,409,2,5.097003,5.096536,0.0,1,1,False,0,1,0,0
run_frames_29,3,9fe8fd47ef,subagent_search_birth_year_john_wall,planner,model_call,2026-08-13T07:51:05.916725+00:00,1790,409,-1,-1.0,5.096536,0.0,1,1,False,0,1,0,0
run_frames_29,4,e62c99d8d1,subagent_search_birth_year_john_wall,planner,model_call,2026-08-13T07:51:05.916725+00:00,1790,409,-1,-1.0,5.096536,0.0,1,1,False,0,1,0,0
run_frames_29,5,a5fefbe598,subagent_search_birth_year_john_wall,planner,final_answer,2026-08-13T07:51:05.917595+00:00,123,28,-1,-1.0,,0.0,1,1,False,0,0,0,1
run_frames_29,6,465150b253,subagent_get_leeds_city_council_election_results,planner,model_call,2026-08-13T07:51:15.579433+00:00,335,82,-1,-1.0,,0.3333333333333333,1,1,True,1,1,0,0
run_frames_29,7,b74e3cbed3,subagent_get_leeds_city_council_election_results,planner,tool_call,2026-08-13T07:51:15.580320+00:00,45,13,-1,-1.0,,0.3333333333333333,1,1,True,0,0,1,0
run_frames_29,8,465150b253,subagent_get_leeds_city_council_election_results,planner,model_call,2026-08-13T07:51:33.751176+00:00,2390,562,2,18.171743,18.170856,0.3333333333333333,1,1,True,0,1,0,0
run_frames_29,9,b870954003,subagent_get_leeds_city_council_election_results,planner,model_call,2026-08-13T07:51:33.751176+00:00,2390,562,-1,-1.0,18.170856,0.3333333333333333,1,1,True,0,1,0,0
run_frames_29,10,f93e37e518,subagent_get_leeds_city_council_election_results,planner,model_call,2026-08-13T07:51:33.751176+00:00,2390,562,-1,-1.0,18.170856,0.3333333333333333,1,1,True,0,1,0,0
run_frames_29,11,3f6a5c3619,subagent_get_leeds_city_council_election_results,planner,final_answer,2026-08-13T07:51:33.753166+00:00,944,197,-1,-1.0,,0.3333333333333333,1,1,True,0,0,0,1
run_frames_29,12,0110137d3c,subagent_extract_party_with_most_seats,planner,model_call,2026-08-13T07:51:48.394409+00:00,1167,257,-1,-1.0,,0.6666666666666666,1,1,False,0,1,0,0
run_frames_29,13,12d74e8652,subagent_extract_party_with_most_seats,planner,final_answer,2026-08-13T07:51:48.394817+00:00,900,172,-1,-1.0,,0.6666666666666666,1,1,False,0,0,0,1
run_frames_29,14,3880b8e67e,synthesizer,planner,model_call,2026-08-13T07:51:55.790436+00:00,1097,210,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_29,15,e0b24b47f6,synthesizer,planner,final_answer,2026-08-13T07:51:55.792379+00:00,281,57,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_3,0,4e016e1c10,subagent_search_clue_1,planner,model_call,2026-08-13T07:17:27.056790+00:00,152,38,-1,-1.0,,0.0,1,1,False,1,1,0,0
run_frames_3,1,6d19a3b2e4,subagent_search_clue_1,planner,tool_call,2026-08-13T07:17:27.056910+00:00,69,16,-1,-1.0,,0.0,1,1,False,0,0,1,0
run_frames_3,2,c1ea5597aa,subagent_search_clue_2,planner,model_call,2026-08-13T07:17:28.948744+00:00,155,38,-1,-1.0,,0.0,1,1,False,0,1,0,0
run_frames_3,3,99095be8da,subagent_search_clue_2,planner,tool_call,2026-08-13T07:17:28.949021+00:00,71,16,-1,-1.0,,0.0,1,1,False,0,0,1,0
run_frames_3,4,4e016e1c10,subagent_search_clue_1,planner,model_call,2026-08-13T07:17:35.337188+00:00,1714,404,4,8.280398,8.280278,0.0,1,1,False,0,1,0,0
run_frames_3,5,32477dd192,subagent_search_clue_1,planner,model_call,2026-08-13T07:17:35.337188+00:00,1714,404,-1,-1.0,8.280278,0.0,1,1,False,0,1,0,0
run_frames_3,6,093dfb5c06,subagent_search_clue_1,planner,model_call,2026-08-13T07:17:35.337188+00:00,1714,404,-1,-1.0,8.280278,0.0,1,1,False,0,1,0,0
run_frames_3,7,4293f874b5,subagent_search_clue_1,planner,final_answer,2026-08-13T07:17:35.337692+00:00,282,65,-1,-1.0,,0.0,1,1,False,0,0,0,1
run_frames_3,8,c1ea5597aa,subagent_search_clue_2,planner,model_call,2026-08-13T07:17:42.544685+00:00,1745,398,6,13.595941,13.595664,0.5,1,1,False,0,1,0,0
run_frames_3,9,414a2b110c,subagent_search_clue_2,planner,model_call,2026-08-13T07:17:42.544685+00:00,1745,398,-1,-1.0,13.595664,0.5,1,1,False,0,1,0,0
run_frames_3,10,94a8c9aead,subagent_search_clue_2,planner,model_call,2026-08-13T07:17:42.544685+00:00,1745,398,-1,-1.0,13.595664,0.5,1,1,False,0,1,0,0
run_frames_3,11,f82b907753,subagent_search_clue_2,planner,final_answer,2026-08-13T07:17:42.545246+00:00,402,81,-1,-1.0,,0.5,1,1,False,0,0,0,1
run_frames_3,12,a4f919ba58,synthesizer,planner,model_call,2026-08-13T07:17:47.522849+00:00,1029,226,-1,-1.0,,1.0,1,0,False,0,1,0,0
run_frames_3,13,ae4dc0cead,synthesizer,planner,final_answer,2026-08-13T07:17:47.523143+00:00,263,58,-1,-1.0,,1.0,1,0,False,0,0,0,1
run_frames_30,0,07e8a0dc0d,subagent_query_database_search,planner,model_call,2026-08-13T07:52:04.637191+00:00,81,22,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_30,1,f0a80911be,subagent_query_database_search,planner,tool_call,2026-08-13T07:52:04.637427+00:00,49,15,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_30,2,07e8a0dc0d,subagent_query_database_search,planner,model_call,2026-08-13T07:52:07.452788+00:00,385,106,2,2.815597,2.815361,0.0,1,1,True,0,1,0,0
run_frames_30,3,c85b18b700,subagent_query_database_search,planner,model_call,2026-08-13T07:52:07.452788+00:00,385,106,-1,-1.0,2.815361,0.0,1,1,True,0,1,0,0
run_frames_30,4,6da6a063e7,subagent_query_database_search,planner,model_call,2026-08-13T07:52:07.452788+00:00,385,106,-1,-1.0,2.815361,0.0,1,1,True,0,1,0,0
run_frames_30,5,202d292984,subagent_query_database_search,planner,final_answer,2026-08-13T07:52:07.453409+00:00,145,31,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_30,6,377c5873c4,subagent_web_search,planner,model_call,2026-08-13T07:52:14.230871+00:00,320,74,-1,-1.0,,0.5,1,1,False,1,1,0,0
run_frames_30,7,6e76c03d72,subagent_web_search,planner,tool_call,2026-08-13T07:52:14.231690+00:00,44,10,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_30,8,377c5873c4,subagent_web_search,planner,model_call,2026-08-13T07:52:33.028659+00:00,1458,399,2,18.797788,18.796969,0.5,1,1,False,1,1,0,0
run_frames_30,9,cad8be0564,subagent_web_search,planner,model_call,2026-08-13T07:52:33.028659+00:00,1458,399,-1,-1.0,18.796969,0.5,1,1,False,1,1,0,0
run_frames_30,10,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:52:33.028659+00:00,1458,399,-1,-1.0,18.796969,0.5,1,1,False,1,1,0,0
run_frames_30,11,9c0e98d9bd,subagent_web_search,planner,tool_call,2026-08-13T07:52:33.029317+00:00,52,12,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_30,12,377c5873c4,subagent_web_search,planner,model_call,2026-08-13T07:52:41.455503+00:00,2997,863,4,8.426844,8.426186,0.5,1,1,False,0,1,0,0
run_frames_30,13,cad8be0564,subagent_web_search,planner,model_call,2026-08-13T07:52:41.455503+00:00,2997,863,4,8.426844,8.426186,0.5,1,1,False,0,1,0,0
run_frames_30,14,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:52:41.455503+00:00,2997,863,4,8.426844,8.426186,0.5,1,1,False,1,1,0,0
run_frames_30,15,8d80111c20,subagent_web_search,planner,model_call,2026-08-13T07:52:41.455503+00:00,2997,863,-1,-1.0,8.426186,0.5,1,1,False,0,1,0,0
run_frames_30,16,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:52:41.455503+00:00,2997,863,2,0.0,8.426186,0.5,1,1,False,1,1,0,0
run_frames_30,17,9c0e98d9bd,subagent_web_search,planner,tool_call,2026-08-13T07:52:41.456191+00:00,52,12,6,8.426874,,0.5,1,1,False,0,0,1,0
run_frames_30,18,377c5873c4,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,6,18.683499,18.682811,0.5,1,1,False,0,1,0,0
run_frames_30,19,cad8be0564,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,6,18.683499,18.682811,0.5,1,1,False,0,1,0,0
run_frames_30,20,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,4,18.683499,18.682811,0.5,1,1,False,1,1,0,0
run_frames_30,21,8d80111c20,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,6,18.683499,18.682811,0.5,1,1,False,0,1,0,0
run_frames_30,22,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,2,0.0,18.682811,0.5,1,1,False,1,1,0,0
run_frames_30,23,a05b1cbbd5,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,-1,-1.0,18.682811,0.5,1,1,False,0,1,0,0
run_frames_30,24,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:00.139002+00:00,4101,1176,2,0.0,18.682811,0.5,1,1,False,1,1,0,0
run_frames_30,25,fd12129acb,subagent_web_search,planner,tool_call,2026-08-13T07:53:00.140398+00:00,45,12,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_30,26,377c5873c4,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,8,12.702379,12.700983,0.5,1,1,False,0,1,0,0
run_frames_30,27,cad8be0564,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,8,12.702379,12.700983,0.5,1,1,False,0,1,0,0
run_frames_30,28,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,4,12.702379,12.700983,0.5,1,1,False,1,1,0,0
run_frames_30,29,8d80111c20,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,8,12.702379,12.700983,0.5,1,1,False,0,1,0,0
run_frames_30,30,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,2,0.0,12.700983,0.5,1,1,False,1,1,0,0
run_frames_30,31,a05b1cbbd5,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,8,12.702379,12.700983,0.5,1,1,False,0,1,0,0
run_frames_30,32,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,2,0.0,12.700983,0.5,1,1,False,1,1,0,0
run_frames_30,33,dba9f84c6e,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,-1,-1.0,12.700983,0.5,1,1,False,0,1,0,0
run_frames_30,34,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:12.841381+00:00,5647,1619,2,0.0,12.700983,0.5,1,1,False,1,1,0,0
run_frames_30,35,7dd7eb2f9d,subagent_web_search,planner,tool_call,2026-08-13T07:53:12.841895+00:00,46,12,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_30,36,377c5873c4,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,10,10.862275,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,37,cad8be0564,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,10,10.862275,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,38,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,4,10.862275,10.861761,0.5,1,1,False,1,1,0,0
run_frames_30,39,8d80111c20,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,10,10.862275,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,40,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,2,0.0,10.861761,0.5,1,1,False,1,1,0,0
run_frames_30,41,a05b1cbbd5,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,10,10.862275,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,42,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,2,0.0,10.861761,0.5,1,1,False,1,1,0,0
run_frames_30,43,dba9f84c6e,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,10,10.862275,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,44,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,2,0.0,10.861761,0.5,1,1,False,1,1,0,0
run_frames_30,45,b47c6a11e0,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,-1,-1.0,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,46,caf8f1b8c1,subagent_web_search,planner,model_call,2026-08-13T07:53:23.703656+00:00,7108,1996,2,0.0,10.861761,0.5,1,1,False,0,1,0,0
run_frames_30,47,9c0e98d9bd,subagent_web_search,planner,tool_call,2026-08-13T07:53:23.704191+00:00,52,12,30,42.248,,0.5,1,1,False,0,0,1,0
run_frames_30,48,d1bae299f0,synthesizer,planner,model_call,2026-08-13T07:53:26.732014+00:00,124,27,-1,-1.0,,0.5,1,0,False,0,1,0,0
run_frames_30,49,d18783df4b,synthesizer,planner,final_answer,2026-08-13T07:53:26.732148+00:00,144,28,-1,-1.0,,0.5,1,0,False,0,0,0,1
run_frames_31,0,dcedd41d46,subagent_search_primates,planner,model_call,2026-08-13T07:53:38.717558+00:00,98,25,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_31,1,6f0453d03e,subagent_search_primates,planner,tool_call,2026-08-13T07:53:38.717974+00:00,66,15,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_31,2,dcedd41d46,subagent_search_primates,planner,model_call,2026-08-13T07:54:07.705592+00:00,1666,392,2,28.988034,28.987618,0.0,1,1,True,1,1,0,0
run_frames_31,3,8ff99b788a,subagent_search_primates,planner,model_call,2026-08-13T07:54:07.705592+00:00,1666,392,-1,-1.0,28.987618,0.0,1,1,True,1,1,0,0
run_frames_31,4,32d8873820,subagent_search_primates,planner,model_call,2026-08-13T07:54:07.705592+00:00,1666,392,-1,-1.0,28.987618,0.0,1,1,True,1,1,0,0
run_frames_31,5,574ac79468,subagent_search_primates,planner,tool_call,2026-08-13T07:54:07.706357+00:00,43,10,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_31,6,dcedd41d46,subagent_search_primates,planner,model_call,2026-08-13T07:54:37.067885+00:00,4169,957,4,29.362293,29.361528,0.0,1,1,True,0,1,0,0
run_frames_31,7,8ff99b788a,subagent_search_primates,planner,model_call,2026-08-13T07:54:37.067885+00:00,4169,957,4,29.362293,29.361528,0.0,1,1,True,0,1,0,0
run_frames_31,8,32d8873820,subagent_search_primates,planner,model_call,2026-08-13T07:54:37.067885+00:00,4169,957,4,29.362293,29.361528,0.0,1,1,True,1,1,0,0
run_frames_31,9,1cae9b22a0,subagent_search_primates,planner,model_call,2026-08-13T07:54:37.067885+00:00,4169,957,-1,-1.0,29.361528,0.0,1,1,True,0,1,0,0
run_frames_31,10,32d8873820,subagent_search_primates,planner,model_call,2026-08-13T07:54:37.067885+00:00,4169,957,2,0.0,29.361528,0.0,1,1,True,0,1,0,0
run_frames_31,11,5edf4816f0,subagent_search_primates,planner,final_answer,2026-08-13T07:54:37.069332+00:00,981,213,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_31,12,f754b740da,subagent_check_herpes_b,planner,model_call,2026-08-13T07:54:47.215166+00:00,1156,267,-1,-1.0,,0.5,1,1,False,1,1,0,0
run_frames_31,13,7cf549b03e,subagent_check_herpes_b,planner,tool_call,2026-08-13T07:54:47.216209+00:00,123,35,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_31,14,f754b740da,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:13.950796+00:00,2781,654,2,26.73563,26.734587,0.5,1,1,False,1,1,0,0
run_frames_31,15,facdfd3fdf,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:13.950796+00:00,2781,654,-1,-1.0,26.734587,0.5,1,1,False,1,1,0,0
run_frames_31,16,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:13.950796+00:00,2781,654,6,36.882911,26.734587,0.5,1,1,False,1,1,0,0
run_frames_31,17,3b21bef987,subagent_check_herpes_b,planner,tool_call,2026-08-13T07:55:13.952670+00:00,111,32,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_31,18,f754b740da,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:28.192620+00:00,4843,1137,4,14.241824,14.23995,0.5,1,1,False,0,1,0,0
run_frames_31,19,facdfd3fdf,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:28.192620+00:00,4843,1137,4,14.241824,14.23995,0.5,1,1,False,0,1,0,0
run_frames_31,20,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:28.192620+00:00,4843,1137,4,14.241824,14.23995,0.5,1,1,False,1,1,0,0
run_frames_31,21,89e11ae479,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:28.192620+00:00,4843,1137,-1,-1.0,14.23995,0.5,1,1,False,0,1,0,0
run_frames_31,22,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:28.192620+00:00,4843,1137,2,0.0,14.23995,0.5,1,1,False,1,1,0,0
run_frames_31,23,3b21bef987,subagent_check_herpes_b,planner,tool_call,2026-08-13T07:55:28.194286+00:00,111,32,6,14.241616,,0.5,1,1,False,0,0,1,0
run_frames_31,24,f754b740da,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,6,13.57505,13.573384,0.5,1,1,False,0,1,0,0
run_frames_31,25,facdfd3fdf,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,6,13.57505,13.573384,0.5,1,1,False,0,1,0,0
run_frames_31,26,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,4,13.57505,13.573384,0.5,1,1,False,1,1,0,0
run_frames_31,27,89e11ae479,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,6,13.57505,13.573384,0.5,1,1,False,0,1,0,0
run_frames_31,28,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,2,0.0,13.573384,0.5,1,1,False,1,1,0,0
run_frames_31,29,6fec0faa9d,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,-1,-1.0,13.573384,0.5,1,1,False,0,1,0,0
run_frames_31,30,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:41.767670+00:00,6681,1570,2,0.0,13.573384,0.5,1,1,False,1,1,0,0
run_frames_31,31,b8d4907f81,subagent_check_herpes_b,planner,tool_call,2026-08-13T07:55:41.768320+00:00,84,25,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_31,32,f754b740da,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,8,16.300827,16.300177,0.5,1,1,False,0,1,0,0
run_frames_31,33,facdfd3fdf,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,8,16.300827,16.300177,0.5,1,1,False,0,1,0,0
run_frames_31,34,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,4,16.300827,16.300177,0.5,1,1,False,1,1,0,0
run_frames_31,35,89e11ae479,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,8,16.300827,16.300177,0.5,1,1,False,0,1,0,0
run_frames_31,36,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,2,0.0,16.300177,0.5,1,1,False,1,1,0,0
run_frames_31,37,6fec0faa9d,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,8,16.300827,16.300177,0.5,1,1,False,0,1,0,0
run_frames_31,38,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,2,0.0,16.300177,0.5,1,1,False,1,1,0,0
run_frames_31,39,0b2984d801,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,-1,-1.0,16.300177,0.5,1,1,False,0,1,0,0
run_frames_31,40,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:55:58.068497+00:00,8476,1994,2,0.0,16.300177,0.5,1,1,False,1,1,0,0
run_frames_31,41,b8d4907f81,subagent_check_herpes_b,planner,tool_call,2026-08-13T07:55:58.069132+00:00,84,25,10,16.300812,,0.5,1,1,False,0,0,1,0
run_frames_31,42,f754b740da,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,10,16.113449,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,43,facdfd3fdf,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,10,16.113449,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,44,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,4,16.113449,16.112814,0.5,1,1,False,1,1,0,0
run_frames_31,45,89e11ae479,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,10,16.113449,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,46,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,2,0.0,16.112814,0.5,1,1,False,1,1,0,0
run_frames_31,47,6fec0faa9d,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,10,16.113449,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,48,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,2,0.0,16.112814,0.5,1,1,False,1,1,0,0
run_frames_31,49,0b2984d801,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,10,16.113449,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,50,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,2,0.0,16.112814,0.5,1,1,False,1,1,0,0
run_frames_31,51,b24ecf25f9,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,-1,-1.0,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,52,32d8873820,subagent_check_herpes_b,planner,model_call,2026-08-13T07:56:14.181946+00:00,10394,2442,2,0.0,16.112814,0.5,1,1,False,0,1,0,0
run_frames_31,53,5010e93b3c,subagent_check_herpes_b,planner,tool_call,2026-08-13T07:56:14.183087+00:00,87,25,-1,-1.0,,0.5,1,1,False,0,0,1,0
run_frames_31,54,714b6ca63a,synthesizer,planner,model_call,2026-08-13T07:56:26.952188+00:00,187,41,-1,-1.0,,0.5,1,0,False,0,1,0,0
run_frames_31,55,28b6a68554,synthesizer,planner,final_answer,2026-08-13T07:56:26.952542+00:00,565,118,-1,-1.0,,0.5,1,0,False,0,0,0,1
run_frames_32,0,50ef36aa4f,subagent_search_fleckvieh,planner,model_call,2026-08-13T07:56:45.600143+00:00,96,26,-1,-1.0,,0.0,1,1,True,1,1,0,0
run_frames_32,1,0793d60332,subagent_search_fleckvieh,planner,tool_call,2026-08-13T07:56:45.600494+00:00,55,13,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_32,2,35d0ed41e0,subagent_search_polytrichumpiliferum,planner,model_call,2026-08-13T07:56:48.765275+00:00,91,27,-1,-1.0,,0.0,1,1,True,0,1,0,0
run_frames_32,3,1ccece5c1e,subagent_search_polytrichumpiliferum,planner,tool_call,2026-08-13T07:56:48.765589+00:00,50,14,-1,-1.0,,0.0,1,1,True,0,0,1,0
run_frames_32,4,50ef36aa4f,subagent_search_fleckvieh,planner,model_call,2026-08-13T07:57:14.607298+00:00,1663,400,4,29.007155,29.006804,0.0,1,1,True,0,1,0,0
run_frames_32,5,67c540e41d,subagent_search_fleckvieh,planner,model_call,2026-08-13T07:57:14.607298+00:00,1663,400,-1,-1.0,29.006804,0.0,1,1,True,0,1,0,0
run_frames_32,6,0c023deb53,subagent_search_fleckvieh,planner,model_call,2026-08-13T07:57:14.607298+00:00,1663,400,-1,-1.0,29.006804,0.0,1,1,True,0,1,0,0
run_frames_32,7,1d4e01b25e,subagent_search_fleckvieh,planner,final_answer,2026-08-13T07:57:14.607814+00:00,1067,211,-1,-1.0,,0.0,1,1,True,0,0,0,1
run_frames_32,8,35d0ed41e0,subagent_search_polytrichumpiliferum,planner,model_call,2026-08-13T07:57:25.394417+00:00,716,224,6,36.629142,36.628828,0.3333333333333333,1,1,True,0,1,0,0
run_frames_32,9,e8f27079d2,subagent_search_polytrichumpiliferum,planner,model_call,2026-08-13T07:57:25.394417+00:00,716,224,-1,-1.0,36.628828,0.3333333333333333,1,1,True,0,1,0,0
run_frames_32,10,173d806e2f,subagent_search_polytrichumpiliferum,planner,model_call,2026-08-13T07:57:25.394417+00:00,716,224,-1,-1.0,36.628828,0.3333333333333333,1,1,True,0,1,0,0
run_frames_32,11,044c45067d,subagent_search_polytrichumpiliferum,planner,final_answer,2026-08-13T07:57:25.394681+00:00,404,84,-1,-1.0,,0.3333333333333333,1,1,True,0,0,0,1
run_frames_32,12,ab64c0653f,subagent_compare_names,planner,model_call,2026-08-13T08:03:52.719716+00:00,1703,367,-1,-1.0,,0.6666666666666666,1,1,False,1,1,0,0
run_frames_32,13,af767f2264,subagent_compare_names,planner,tool_call,2026-08-13T08:03:52.723293+00:00,51,12,-1,-1.0,,0.6666666666666666,1,1,False,0,0,1,0
run_frames_32,14,ab64c0653f,subagent_compare_names,planner,model_call,2026-08-13T08:04:00.858990+00:00,4046,944,2,8.139274,8.135697,0.6666666666666666,1,1,False,1,1,0,0
